Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSRNOG00000009484,Ptcd3,0.0004812659310504224,0.8863881789618149,0.9958362876403535,185,0.031478230112482,178
ENSRNOG00000065255,Gsg1l,0.00048110668415233366,0.8838089423091595,0.9958362876403535,49,0.012201127847706746,47
ENSRNOG00000049768,Adcy9,0.0004789811287826738,0.8868319841491954,0.9958362876403535,209,0.04104371868902685,198
ENSRNOG00000007272,Rnf103,0.0004778493990944887,0.8729648253722391,0.9958362876403535,10,0.0014901738529741373,10
ENSRNOG00000038328,Gjc2,0.00047699774057438085,0.8702054176620015,0.9958362876403535,12,0.0010023483894599989,11
ENSRNOG00000013248,Wwc2,0.00047072104910993867,0.8884236847211562,0.9958362876403535,478,0.0911819076899494,429
ENSRNOG00000016733,Rab13,0.0004696673023789027,0.8885541210699628,0.9958362876403535,468,0.08324357428063453,415
ENSRNOG00000001329,Gjc3,0.0004692043148634345,0.854548070647849,0.9958362876403535,5,0.00034078297355454794,5
ENSRNOG00000066252,Vps13b,0.0004685004960113026,0.8883809346992573,0.9958362876403535,201,0.03749247681095304,187
ENSRNOG00000001629,Get1,0.00046719002205704513,0.8883188573959464,0.9958362876403535,171,0.02341562156849635,159
ENSRNOG00000024280,Ccdc170,0.000466653429803173,0.879229154815445,0.9958362876403535,37,0.005393802320327219,35
ENSRNOG00000000279,Rtn4ip1,0.00046663862338492724,0.886807722953769,0.9958362876403535,53,0.008589432085026513,51
ENSRNOG00000022472,Snap47,0.0004660486037780371,0.8884105267102169,0.9958362876403535,159,0.026888739031129264,149
ENSRNOG00000043419,Hist3h2ba,0.000465096582105087,0.8878094172845881,0.9958362876403535,78,0.01381018600279681,73
ENSRNOG00000025145,Rmdn1,0.0004642192327143115,0.8885108861142317,0.9958362876403535,138,0.02381250489595989,128
ENSRNOG00000016891,Uimc1,0.0004636351898881677,0.8889574868312642,0.9958362876403535,175,0.028763352067474747,164
ENSRNOG00000000990,Pdap1,0.000463469761450776,0.88966820419345,0.9958362876403535,942,0.16635938986848983,752
ENSRNOG00000021130,Abcc8,0.0004634619711448647,0.8716854153334896,0.9958362876403535,9,0.0015153842803791655,9
ENSRNOG00000062578,Rhou,0.00046322065347690917,0.882816098394096,0.9958362876403535,17,0.0032885040854460797,17
ENSRNOG00000018410,Nfu1,0.0004624805288570991,0.8895651686732544,0.9958362876403535,318,0.05015475816814177,294
ENSRNOG00000066973,Kctd12,0.00046179705453510084,0.889432993525737,0.9958362876403535,205,0.042255227098586645,194
ENSRNOG00000004217,Stk10,0.00045356955330012194,0.8904685128923053,0.9958362876403535,149,0.024734576652474655,140
ENSRNOG00000047191,AABR07036550.1,0.0004535131018698912,0.8766092965117895,0.9958362876403535,10,0.0019513659804679703,10
ENSRNOG00000069113,ENSRNOG00000069113,0.0004532012596529134,0.8912337114605289,0.9958362876403535,802,0.14943400537084942,700
ENSRNOG00000014270,Rer1,0.00045196533610036913,0.891458689264939,0.9958362876403535,1004,0.17556371240666221,820
ENSRNOG00000014352,Smim12,0.00045146347284503904,0.8915134946506031,0.9958362876403535,820,0.14329603156316803,678
ENSRNOG00000047287,Nucks1,0.00045089523238449797,0.891187779966168,0.9958362876403535,207,0.04126872139877269,194
ENSRNOG00000050347,Ptges3l,0.00045075999946065135,0.889675768111077,0.9958362876403535,62,0.00896920889782779,57
ENSRNOG00000017195,Ctr9,0.00044927768863906346,0.891703720224845,0.9958362876403535,401,0.0703276356700459,365
ENSRNOG00000001686,Hlcs,0.0004483326207850068,0.8909170132069784,0.9958362876403535,113,0.018747655862567186,107
ENSRNOG00000010137,Xpo4,0.0004472936305018249,0.8906460942567918,0.9958362876403535,83,0.01377296777143704,79
ENSRNOG00000003840,Slit2,0.00044593056087010354,0.8921529783663023,0.9958362876403535,304,0.053208632862436524,278
ENSRNOG00000009004,Lrriq4,0.0004458084639374838,0.8840597817064881,0.9958362876403535,15,0.0015238154611473542,15
ENSRNOG00000042888,Cdyl2,0.0004425540011621867,0.8795450766002415,0.9958362876403535,7,0.0024335049443454386,7
ENSRNOG00000004200,Sybu,0.0004325823973394716,0.8667584807707733,0.9958362876403535,6,0.0006576446196738026,6
ENSRNOG00000015300,Spsb3,0.0004287070562303846,0.8948042052600069,0.9958362876403535,372,0.0665250774298271,328
ENSRNOG00000021158,Nudt22,0.00042856378039113997,0.8944378118056178,0.9958362876403535,159,0.024679674648350965,154
ENSRNOG00000024530,Lyrm1,0.00042830265829564806,0.8942107339341907,0.9958362876403535,132,0.02260090656530177,128
ENSRNOG00000021793,Tlcd5,0.00042780783233270747,0.8937136278826474,0.9958362876403535,63,0.011192363064703618,61
ENSRNOG00000011184,Slc13a4,0.0004246249511966475,0.8715751884403973,0.9958362876403535,6,0.0008559334679101689,6
ENSRNOG00000069303,Sh3bgrl,0.00042224386175892587,0.8961180100732591,0.9958362876403535,1674,0.36474482723725543,1304
ENSRNOG00000008312,Stra6,0.0004217116085436452,0.8802337279103594,0.9958362876403535,7,0.0009073249308800801,7
ENSRNOG00000006720,Rnpep,0.0004216038714436856,0.8960474837023067,0.9958362876403535,556,0.08453900749057985,480
ENSRNOG00000014119,Farsb,0.000418555496339881,0.8960341880980953,0.9958362876403535,169,0.02681208925630814,156
ENSRNOG00000012087,Ufsp2,0.00041515194298472605,0.8963029168328471,0.9958362876403535,122,0.020944322467233618,118
ENSRNOG00000015724,Gucy2g,0.0004131308879205658,0.874566808104482,0.9958362876403535,15,0.0034178018686092104,14
ENSRNOG00000062766,Ccdc198,0.0004129152739734359,0.8948462559778845,0.9958362876403535,36,0.005511705286700239,36
ENSRNOG00000004441,Fcmr,0.0004109554977116755,0.8967833192757957,0.9958362876403535,114,0.01958512540112379,109
ENSRNOG00000037443,Pgam5,0.00041093597738684585,0.8969641293321369,0.9958362876403535,109,0.019268698776691275,106
ENSRNOG00000007591,Slc45a3,0.0004094115229561895,0.8895511349639063,0.9958362876403535,22,0.0028742814843828782,20
ENSRNOG00000070909,ENSRNOG00000070909,0.00040894858958799915,0.8979137823397652,0.9958362876403535,343,0.060301836942548995,302
ENSRNOG00000020340,Brd8,0.0004075277139392884,0.8980255559247319,0.9958362876403535,307,0.04828144313626706,274
ENSRNOG00000007057,Csmd2,0.00040739001002560967,0.8948135114137261,0.9958362876403535,36,0.00578742107343495,35
ENSRNOG00000021117,Rps6ka4,0.00040629598276170387,0.8983793023742335,0.9958362876403535,497,0.08738166355597486,440
ENSRNOG00000049681,AABR07031491.2,0.0004016567735731807,0.8991144220437899,0.9958362876403535,408,0.08019644493658402,382
ENSRNOG00000012185,Zfyve21,0.00039976820174756516,0.899539909979755,0.9958362876403535,970,0.16351601990899253,778
ENSRNOG00000005905,Pde4b,0.00039953140882656717,0.8984018773065885,0.9958362876403535,75,0.0168953638917125,73
ENSRNOG00000051310,ENSRNOG00000051310,0.0003988178664614525,0.8900918074273496,0.9958362876403535,12,0.002133737567316872,12
ENSRNOG00000029148,Pdgfd,0.0003980063663342348,0.8991959312569255,0.9958362876403535,128,0.024751904743426954,125
ENSRNOG00000064866,Rnf183,0.000397742265551512,0.8534970318205808,0.9958362876403535,6,0.0005150498096889399,6
ENSRNOG00000011071,Nt5e,0.00039709877816734813,0.8983540006396811,0.9958362876403535,56,0.009130012101032682,56
ENSRNOG00000023809,Opcml,0.0003968915795776267,0.8815897457200828,0.9958362876403535,7,0.0013002670087919727,7
ENSRNOG00000023812,Raver2,0.0003948699202275956,0.8999075666369418,0.9958362876403535,247,0.04805553129181322,229
ENSRNOG00000009951,Aif1l,0.00039300757172926784,0.8897299060284851,0.9958362876403535,17,0.002629508633921378,16
ENSRNOG00000006331,Elovl5,0.0003905166701934175,0.9009949124734,0.9958362876403535,977,0.17667924914026215,793
ENSRNOG00000007329,Frmd6,0.00038966394018347074,0.9009226180366923,0.9958362876403535,342,0.06409096955815402,314
ENSRNOG00000014997,Igf2r,0.00038941118454102747,0.9009559693872735,0.9958362876403535,361,0.07503110154421447,330
ENSRNOG00000008472,Rbm10,0.00038912471768540185,0.9010027611923701,0.9958362876403535,396,0.06134280405607563,360
ENSRNOG00000011716,Degs2,0.00038672082422102125,0.8939283093901282,0.9958362876403535,23,0.0035879097401660715,23
ENSRNOG00000000457,Tap1,0.0003861906286423793,0.9015046696279954,0.9958362876403535,626,0.11296850794684993,537
ENSRNOG00000004415,Togaram1,0.0003855380206587966,0.9002046627878875,0.9958362876403535,46,0.011317113445680628,45
ENSRNOG00000033609,Irx1,0.0003854646194083955,0.9016040029891377,0.9958362876403535,423,0.06352342682063836,367
ENSRNOG00000004624,Rnd3,0.0003840617612553916,0.9014778907350323,0.9958362876403535,140,0.02551808439890817,135
ENSRNOG00000020164,Ifitm10,0.00038355764007188127,0.9011381027073799,0.9958362876403535,234,0.04223200534756587,220
ENSRNOG00000001789,Zfp148,0.00038310391257607995,0.9016442020586577,0.9958362876403535,167,0.035767723730730665,158
ENSRNOG00000067262,Aldh18a1,0.000380745074581042,0.9017468152892192,0.9958362876403535,149,0.02301691332010177,141
ENSRNOG00000038212,Socs6,0.0003787250009937428,0.9018506330576999,0.9958362876403535,124,0.026441118038904927,119
ENSRNOG00000014675,Pi4k2a,0.00037864571108359494,0.9024048254685939,0.9958362876403535,204,0.030199925603444654,195
ENSRNOG00000060141,Epdr1,0.000378623117053512,0.9017006250246944,0.9958362876403535,79,0.012234863632456457,75
ENSRNOG00000020892,Dpf2,0.00037813773507980276,0.9028549581489616,0.9958362876403535,618,0.09758680216240967,539
ENSRNOG00000049828,Crlf2,0.0003776887405450239,0.9027996113241858,0.9958362876403535,333,0.058804242223472594,307
ENSRNOG00000009030,Rab19,0.00037742158710484626,0.9014927803481376,0.9958362876403535,66,0.00854667798775791,65
ENSRNOG00000031665,ENSRNOG00000031665,0.00037691306703871506,0.9025173441611583,0.9958362876403535,258,0.040660439520713625,234
ENSRNOG00000051965,Smad4,0.00037351022218237484,0.9032920110847598,0.9958362876403535,271,0.049016270713318426,249
ENSRNOG00000048978,Nphp3,0.00037329683818338306,0.8883527353014053,0.9958362876403535,8,0.0010613796105787613,8
ENSRNOG00000038505,Gmnc,0.00037212645396419666,0.8925318726184508,0.9958362876403535,12,0.0013145402525899788,10
ENSRNOG00000037720,Rita1,0.0003708659248398282,0.9033058469410888,0.9958362876403535,165,0.02404595092393213,154
ENSRNOG00000008741,Camsap2,0.00037008258616561153,0.9039086981754858,0.9958362876403535,323,0.06616460134041316,303
ENSRNOG00000016780,RGD1310951,0.00036816869547590326,0.9015475418426808,0.9958362876403535,53,0.008895944782868653,52
ENSRNOG00000049683,Sh3gl1,0.0003678237785708226,0.9038565752054271,0.9958362876403535,149,0.023790938273054858,135
ENSRNOG00000000847,Csnk2b,0.000365738891664204,0.9048647628039956,0.9958362876403535,1234,0.20830888088540236,976
ENSRNOG00000030314,Golgb1,0.00036468247105169083,0.9047479353185817,0.9958362876403535,271,0.053205864778882,251
ENSRNOG00000025160,Tlcd4,0.00036316155782046514,0.9008795358692456,0.9958362876403535,27,0.004994303152868816,27
ENSRNOG00000064037,Hpse2,0.00036271700304187164,0.8862995783999925,0.9958362876403535,8,0.0016746554332842068,8
ENSRNOG00000047439,Pot1b,0.00036165672237719254,0.9027726247983237,0.9958362876403535,44,0.006875305579944202,43
ENSRNOG00000017804,Septin1,0.00036103058330325095,0.904948723498378,0.9958362876403535,156,0.027705960531579994,149
ENSRNOG00000052979,Rab17,0.00036072155224835554,0.9015017460156214,0.9958362876403535,41,0.005645203610918354,40
ENSRNOG00000047970,Lyrm4,0.0003594613987109893,0.9050398241028215,0.9958362876403535,113,0.019415589931087242,112
ENSRNOG00000050152,Chsy3,0.00035927316326365543,0.9028087794914816,0.9958362876403535,32,0.005628675121523125,31
ENSRNOG00000011141,Serpina11,0.00035902603454736597,0.8972389527987885,0.9958362876403535,18,0.0034697832275678102,16
ENSRNOG00000013474,Casz1,0.00035781118490319023,0.9052643966673415,0.9958362876403535,99,0.022935674776508867,94
ENSRNOG00000012124,Trappc13,0.000351374012405148,0.9065692885731582,0.9958362876403535,286,0.0541982160099318,270
ENSRNOG00000011338,Hdhd5,0.00035117421219993953,0.9047826333068136,0.9958362876403535,49,0.007784271844168502,47
ENSRNOG00000036700,Fscn2,0.0003508828206229209,0.8957551308534286,0.9958362876403535,13,0.0015759366371347462,13
ENSRNOG00000016595,Hhex,0.0003500040181408383,0.9067914071086667,0.9958362876403535,172,0.026332533106352404,160
ENSRNOG00000001928,Il1rap,0.00034963359081611236,0.9014910512828087,0.9958362876403535,15,0.0020914374715806532,15
ENSRNOG00000018000,Ranbp10,0.00034945708798064156,0.9066086519773049,0.9958362876403535,134,0.021375091380148394,128
ENSRNOG00000006649,Thrb,0.0003482362332893001,0.9069797695779296,0.9958362876403535,129,0.0265386431334471,127
ENSRNOG00000006963,Ctse,0.00034758679344119636,0.9065735750446777,0.9958362876403535,93,0.01551855360658413,89
ENSRNOG00000024751,Macroh2a2,0.00034728685907561727,0.9053962957997888,0.9958362876403535,36,0.006369844686424488,35
ENSRNOG00000025484,Tmem177,0.00034500594012795905,0.905661565362827,0.9958362876403535,51,0.007726101058641764,49
ENSRNOG00000068512,ENSRNOG00000068512,0.0003436115055862997,0.8704058311469345,0.9958362876403535,6,0.0009128462482477709,6
ENSRNOG00000020452,ENSRNOG00000020452,0.0003429846088650009,0.9081522908429698,0.9958362876403535,296,0.047205929388269445,279
ENSRNOG00000020651,Cars,0.00034188468968476284,0.9080747685226425,0.9958362876403535,203,0.032377357609632514,187
ENSRNOG00000019063,Fbxo38,0.00034015320910491355,0.9084927792055666,0.9958362876403535,240,0.03995274635287974,226
ENSRNOG00000027326,Tada2b,0.0003368796354214683,0.9077318727760806,0.9958362876403535,113,0.022206730876071935,108
ENSRNOG00000018724,Zfp474,0.00033568179837963936,0.9060101242119205,0.9958362876403535,34,0.003699318015092762,31
ENSRNOG00000015189,Bbs9,0.000335561829969798,0.9082052819249207,0.9958362876403535,122,0.018183114721271085,118
ENSRNOG00000017250,Gmpr,0.0003354035175405352,0.9092580015750351,0.9958362876403535,260,0.043441551549246595,237
ENSRNOG00000002583,Serpinb11,0.00033482349432705644,0.8930199314651353,0.9958362876403535,4,0.000502244505797837,4
ENSRNOG00000018486,RGD1311084,0.0003342979380783706,0.9039084948408449,0.9958362876403535,22,0.004008123952427612,22
ENSRNOG00000021272,Mcm8,0.0003301154403836089,0.9004691752171694,0.9958362876403535,11,0.0014631029634067808,11
ENSRNOG00000037376,Mterf4,0.0003294913913943086,0.9097557123586675,0.9958362876403535,169,0.030241301881271273,162
ENSRNOG00000020996,Vps51,0.0003294351324512029,0.910231272304308,0.9958362876403535,302,0.04606672649541251,271
ENSRNOG00000011363,Napepld,0.00032874707691686584,0.9064347338250607,0.9958362876403535,24,0.003709936597903857,24
ENSRNOG00000024039,Serinc5,0.00032593431012024275,0.9108873238806077,0.9958362876403535,444,0.07947814848616339,405
ENSRNOG00000001711,Plaat1,0.0003246990226805455,0.9050725383234761,0.9958362876403535,17,0.002235093593734784,16
ENSRNOG00000009054,Elmod1,0.00032344474131577205,0.9093334579874552,0.9958362876403535,45,0.006739219251134347,44
ENSRNOG00000009267,B3gnt2,0.000320244946517098,0.9109472898937636,0.9958362876403535,98,0.01803977275904352,95
ENSRNOG00000005410,Cdca7l,0.0003201939460479744,0.9061960377534795,0.9958362876403535,17,0.002451829379209805,16
ENSRNOG00000014079,Stat4,0.00031994355639242014,0.9118900744293372,0.9958362876403535,708,0.12199189363569694,591
ENSRNOG00000018770,Pmaip1,0.0003197549781281676,0.9070546721605057,0.9958362876403535,25,0.004047022750501008,24
ENSRNOG00000023431,ENSRNOG00000023431,0.0003194212232592168,0.909658339234442,0.9958362876403535,40,0.0044836417678814425,37
ENSRNOG00000045561,Uqcc3,0.0003193814330163645,0.9120637691663525,0.9958362876403535,1221,0.2151278646161649,979
ENSRNOG00000030266,Plekhg2,0.0003171248793376164,0.9118047600550074,0.9958362876403535,175,0.029911539354454342,166
ENSRNOG00000019087,Fam174a,0.0003164385547537523,0.9114446215449576,0.9958362876403535,87,0.01489269678738685,86
ENSRNOG00000023381,Proca1,0.00031557734466260595,0.898777148405431,0.9958362876403535,11,0.0016340654327832277,11
ENSRNOG00000009653,Numb,0.00031541737319844856,0.9117359111775738,0.9958362876403535,78,0.014791804955968364,78
ENSRNOG00000003956,Arhgap6,0.0003139913784956346,0.912532952678377,0.9958362876403535,180,0.03156976893239461,167
ENSRNOG00000011341,Rictor,0.0003139690447970148,0.9106613223668567,0.9958362876403535,35,0.00995343945159365,32
ENSRNOG00000018719,Cir1,0.00031175824102098234,0.9130342009131462,0.9958362876403535,319,0.054784400220466024,297
ENSRNOG00000003599,Utp3,0.00031096723444117334,0.9130067924304657,0.9958362876403535,285,0.04797464716236438,263
ENSRNOG00000019330,Procr,0.00030846983954846375,0.9096450602450881,0.9958362876403535,32,0.0043469737948443575,24
ENSRNOG00000025318,Scyl3,0.00030701038584795344,0.9107392931962355,0.9958362876403535,35,0.004877377211481113,35
ENSRNOG00000030048,AABR07038355.1,0.0003050684542195779,0.9078991921305293,0.9958362876403535,15,0.003879559677276807,14
ENSRNOG00000001892,Tbx1,0.0003048097141368279,0.9111906108995322,0.9958362876403535,35,0.004619815892488465,34
ENSRNOG00000017836,Rrp36,0.00029992222508284634,0.9147092489195812,0.9958362876403535,333,0.0621866446953193,312
ENSRNOG00000033855,AABR07062466.1,0.0002986206345594019,0.9133237015992441,0.9958362876403535,33,0.007103169334338607,33
ENSRNOG00000046366,Dmd,0.00029857361019487765,0.9145593541641635,0.9958362876403535,123,0.021244911819717795,117
ENSRNOG00000004169,Fzr1,0.00029743402389815864,0.9138059886446588,0.9958362876403535,70,0.01016540510623987,68
ENSRNOG00000008088,Btbd3,0.0002972949716961725,0.9142279500562738,0.9958362876403535,58,0.01338165710474078,58
ENSRNOG00000023162,Ca14,0.0002964269538069628,0.9072710868039164,0.9958362876403535,19,0.002462489031530102,17
ENSRNOG00000000066,Fbxo28,0.00029588760929123367,0.9144262365364069,0.9958362876403535,68,0.014232575523104071,68
ENSRNOG00000007682,ENSRNOG00000007682,0.0002931306768881222,0.9153255816312673,0.9958362876403535,95,0.015952705608276923,90
ENSRNOG00000011751,Ncdn,0.0002923735496845192,0.9095718116267164,0.9958362876403535,11,0.001530027526982561,10
ENSRNOG00000026748,Dennd2a,0.00029233165346439447,0.9146894219286164,0.9958362876403535,57,0.009143015970847278,57
ENSRNOG00000019772,Dnpep,0.0002921103768786134,0.9163140079314023,0.9958362876403535,1378,0.22688154345999248,1017
ENSRNOG00000013253,Armc1,0.00029146125543785427,0.9159723461300435,0.9958362876403535,190,0.0344433406258087,182
ENSRNOG00000005539,Thg1l,0.0002893709374360031,0.9152524585599862,0.9958362876403535,72,0.011565690238304886,67
ENSRNOG00000028939,Rps29,0.00028931496508180255,0.9166866419299446,0.9958362876403535,728,0.13250581659797847,607
ENSRNOG00000070637,Fkbp11,0.00028864205134238947,0.916654505841815,0.9958362876403535,382,0.05958287725124078,342
